State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.FL,US,Total including LUCF,F-Gas,1.264457183,1.228201416,1.32859738,1.647054151,2.309782817,3.643377044,4.544613228,5.415556698,5.980944874,6.682041502,7.228852568,7.7620139,8.113491543,8.424624752,8.687326167,8.979156838,9.360975492,9.780073892,10.29192186,12.09953417,9.188989268,8.372558307,10.68018901,10.70256716,12.2229193,12.66773463,12.99910537,13.19830975,13.46061449,13.96517053,14.4519655
USA.GA,US,Electricity/Heat ,CO2,62.78874995,56.35568809,54.22745235,58.41610817,60.64325376,64.80976799,64.57880249,69.20210936,70.76633483,72.18538811,76.17452806,70.83330959,75.8388188,76.04370622,78.16022431,86.09531536,86.65375906,92.30892316,86.42603322,74.4132792,79.8591148,68.46349694,56.12296207,54.0073062,59.92627696,56.0572521,57.87420254,52.40468351,52.25088805,48.60455496,37.30984772
USA.GA,US,Residential,CO2,5.820577382,6.176748746,6.883799044,7.360990926,6.749892136,7.225931961,7.877852422,7.25811365,6.76091708,6.378453631,8.706562947,7.376514766,7.638060772,7.894577214,7.7590574,7.560900302,6.661542241,6.744160771,7.182192189,7.125110324,8.313136874,6.723930388,5.971860562,7.041613039,7.844181628,6.934337695,6.835701522,6.495427792,7.794779666,7.245311039,7.051646359
USA.GA,US,Commercial,CO2,3.869467297,3.625837902,3.968213749,4.032851949,3.918480813,4.136420339,4.147137895,4.071052431,3.671977423,3.276031325,4.142293718,3.770869068,3.362792692,3.419191919,3.784907407,3.607703712,3.204420008,3.242792735,3.408403853,3.534757131,4.007175684,3.768363119,3.640889643,3.969291064,4.107452478,4.595650952,4.536114878,4.362177026,4.750732816,4.436807827,4.33092371
USA.GA,US,Industry,CO2,17.57500216,16.99940146,17.20793102,16.98197263,17.68283533,18.58240691,19.07355616,18.55759554,17.35282803,17.24220294,18.11342867,17.62928079,17.47456634,18.32135645,18.39097271,18.52634542,17.58526834,16.25273049,15.01123345,13.35065934,14.17379293,13.53393785,12.85032827,13.23444891,13.61066214,12.44200014,12.29962773,11.86478467,12.31970271,11.72957767,11.12416602
USA.GA,US,Transportation ,CO2,46.8673454,45.66948333,45.7064326,50.86407989,51.74431105,54.25480207,57.79335881,55.52686344,57.61749576,59.65003233,60.20867458,60.14748786,60.16781494,62.35048024,64.02827507,66.47381817,64.85603368,63.98724856,56.97299587,59.86398687,62.55479753,60.47507758,57.57756721,59.73151775,57.99066794,61.16000715,58.693068,62.42566947,60.21149596,60.10039419,54.51925029
USA.GA,US,Land-Use Change and Forestry ,CO2,-42.13525571,-42.30483007,-42.41348649,-46.04267671,-46.69547432,-47.05531981,-47.69692785,-48.24836461,-48.92623541,-48.69040525,-48.69540854,-48.49038991,-48.32733056,-48.00918352,-47.76615546,-48.25415541,-48.78156566,-49.17440677,-49.61907959,-50.04940436,-50.44155245,-51.47270541,-52.39802581,-53.09134738,-53.92334065,-54.80403635,-54.05654566,-53.23189684,-52.5033958,-51.69017672,-51.90935058
USA.GA,US,Fugitive Emissions ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Agriculture ,CO2,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Waste ,CO2,0.081782999,7.28E-02,7.31E-02,1.03E-01,1.11E-01,0.11174587,0.046527658,0.070665258,0.052844353,0.058609067,0.054891455,0.046865147,0.034776329,0.054983524,0.076906301,0.080141456,0.078667367,0.078823177,0.084347763,0.052208226,0.057054352,0.058374939,0.05909274,0.060863915,0.062656523,0.064414404,0.066641593,0.067258712,0.071038197,0.071038197,0.071038197
USA.GA,US,Bunker Fuels ,CO2,1.835151532,1.808881131,2.265591874,2.226001826,2.021754582,2.109761438,1.964648403,1.894951402,1.816738279,1.774827446,1.582767125,1.237164818,1.339734209,1.705558685,2.368946378,2.521790292,3.268388192,2.413313052,3.067106182,4.39503745,5.859664258,6.598799953,5.14058636,4.496502711,4.073000056,4.104952159,3.852164152,3.810765139,4.070146852,3.822992581,1.708276605
USA.GA,US,Electricity/Heat ,CH4,0.01663265,0.01487324,0.014329386,0.015587787,0.016106007,0.017321964,0.017253151,0.019390319,0.019479522,0.019764371,0.020938503,0.019160618,0.020602006,0.020452567,0.021008218,0.023414722,0.023742688,0.025488025,0.023670599,0.021003761,0.024588098,0.021512968,0.019530967,0.021235364,0.023693367,0.023526361,0.0242637,0.024739923,0.023374441,0.025383662,0.028630217
USA.GA,US,Residential,CH4,0.093348581,0.097411536,0.104166024,0.143448344,0.135736268,0.137386439,0.142079239,0.116053817,0.10373222,0.105446311,0.117526247,0.082715957,0.084104626,0.088121931,0.089750268,0.065206076,0.057126514,0.061664372,0.068136795,0.103837498,0.11298684,0.106273135,0.089974238,0.114948329,0.118112949,0.041373762,0.039931366,0.032839282,0.042215548,0.037514564,0.03629615
USA.GA,US,Commercial,CH4,0.018685952,0.018159797,0.019610369,0.02697927,0.026082202,0.026761319,0.027230066,0.026735831,0.023391995,0.023521976,0.026635863,0.021082099,0.020141512,0.020703143,0.021395136,0.016381364,0.014875776,0.015403347,0.016199788,0.020992243,0.022062789,0.021015232,0.019420251,0.021847475,0.022704497,0.016115674,0.016603514,0.015175501,0.016420777,0.014895804,0.015280441
USA.GA,US,Industry,CH4,0.140945185,0.139938736,0.138662464,0.14016687,0.141806258,0.149435505,0.149259028,0.160043342,0.15041678,0.150068416,0.146007904,0.128489479,0.189112553,0.13493108,0.144055306,0.136755131,0.139299497,0.13461327,0.110794079,0.10418316,0.120807205,0.122966019,0.118984603,0.123097243,0.132229184,0.141043976,0.141715602,0.134826859,0.137235656,0.14083339,0.134515041
USA.GA,US,Transportation ,CH4,0.21178552,0.209444579,0.219572737,0.199924822,0.200433568,0.198073361,0.197078743,0.192454555,0.187343681,0.172157895,0.165715377,0.162075048,0.154495223,0.148696085,0.149325148,0.143758091,0.14477246,0.120666625,0.118653594,0.1177926,0.117377892,0.126193718,0.101534701,0.093761986,0.082860535,0.079668398,0.07636624,0.072650626,0.075834244,0.074022742,0.058975744
USA.GA,US,Fugitive Emissions ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Agriculture ,CH4,3.060154225,3.119807987,3.184698234,3.261209117,3.322511061,3.318825345,3.279396615,3.22594742,3.157543227,3.133121858,3.085766714,3.03858651,3.005571325,3.098564687,3.035576708,3.002154282,2.94414944,2.972693374,2.851516646,2.775864684,2.718052151,2.675259754,2.717703181,2.68829854,2.771256485,2.803133219,2.887838723,2.900241687,2.844773557,2.845227384,2.825971237
USA.GA,US,Land-Use Change and Forestry ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Fugitive Emissions ,All GHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Transportation ,All GHG,48.59750707,47.46496036,47.65683367,52.76273234,53.75724338,56.34577975,59.96784521,57.74372097,59.88062249,61.86243413,62.42500793,62.31788076,62.21345664,64.31219837,65.90236343,68.24043694,66.54602617,65.44793206,58.32914237,61.15995272,63.8087729,61.68801311,58.64768782,60.74138765,58.9342586,62.01606703,59.51648171,63.19461284,60.96748523,60.87923655,55.1176709
USA.GA,US,Industry,All GHG,17.94399051,17.36520135,17.57051381,17.34842394,18.05361077,18.97324565,19.46458438,18.97640335,17.74615771,17.63502515,18.49594919,17.96733145,17.969424,18.6758037,18.76913014,18.8858163,17.95044091,16.60515591,15.30111826,13.62290628,14.48939982,13.85487519,13.16055519,13.5549798,13.95492876,12.80848846,12.6681233,12.215306,12.6764386,12.09530217,11.47328406
USA.GA,US,Residential,All GHG,5.931367122,6.292404581,7.007444613,7.530425344,6.910163783,7.388089358,8.045721916,7.395777599,6.884000949,6.503621859,8.84633434,7.475099755,7.738231466,7.999573365,7.866012304,7.63902778,6.730094224,6.817976959,7.26371917,7.247973191,8.447019143,6.849379844,6.078534338,7.176943138,7.983512994,6.984451365,6.884100118,6.535381004,7.846033962,7.291024456,7.095884009
USA.GA,US,Commercial,All GHG,3.893936972,3.649031801,3.993628124,4.066493843,3.951220743,4.170287933,4.180855995,4.104513756,3.700928963,3.305537412,4.17562804,3.797730272,3.38799659,3.444953304,3.811764031,3.628784292,3.223217577,3.262244636,3.428918028,3.560814263,4.03477579,3.794646439,3.665518556,3.996858452,4.136088042,4.618079711,4.559184745,4.383476364,4.773533654,4.457523383,4.352140388
USA.GA,US,Electricity/Heat ,All GHG,63.0996619,56.63469128,54.49565807,58.70564007,60.94432335,65.12885273,64.8977749,69.54401035,71.1091906,72.53516705,76.5417362,71.17619887,76.20110514,76.41158154,78.53570521,86.50402782,87.06120882,92.73844716,86.83210848,74.74985761,80.22062811,68.76359395,56.33863051,54.22514674,60.17242049,56.27002792,58.09090733,52.60144423,52.44246207,48.77358849,37.43879494
USA.GA,US,Bunker Fuels ,All GHG,1.835151532,1.808881131,2.265591874,2.226001826,2.021754582,2.109761438,1.964648403,1.894951402,1.816738279,1.774827446,1.582767125,1.237164818,1.339734209,1.705558685,2.368946378,2.521790292,3.268388192,2.413313052,3.067106182,4.39503745,5.859664258,6.598799953,5.14058636,4.496502711,4.073000056,4.104952159,3.852164152,3.810765139,4.070146852,3.822992581,1.708276605
USA.GA,US,Land-Use Change and Forestry ,All GHG,-42.13525571,-42.30483007,-42.41348649,-46.04267671,-46.69547432,-47.05531981,-47.69692785,-48.24836461,-48.92623541,-48.69040525,-48.69540854,-48.49038991,-48.32733056,-48.00918352,-47.76615546,-48.25415541,-48.78156566,-49.17440677,-49.61907959,-50.04940436,-50.44155245,-51.47270541,-52.39802581,-53.09134738,-53.92334065,-54.80403635,-54.05654566,-53.23189684,-52.5033958,-51.69017672,-51.90935058
USA.GA,US,Waste ,All GHG,3.491667139,3.604793635,3.734958238,3.793091759,4.074670617,4.389862437,4.571211782,4.789203252,4.837914629,4.801469843,5.052563364,5.600244046,5.854887627,6.151688129,5.964156368,5.986984295,5.324630403,5.32281298,5.391057967,5.8030668,5.143464539,4.864556864,4.106813118,4.185261315,4.445584633,4.133278575,4.176315908,4.185382043,3.028042501,3.227036989,3.29331778
USA.GA,US,Agriculture ,All GHG,6.205508798,6.651764342,6.639507966,6.466024975,7.407160182,8.817944044,8.91296831,8.419066862,8.120426395,7.692059885,7.300405211,7.55474166,7.564158304,7.942343089,7.983721296,7.573417207,7.55145379,7.804651724,7.48950004,7.366264107,7.063340205,6.729737176,7.114529843,7.22965572,7.345316707,7.727909596,7.519974625,7.576801921,7.426092838,7.688482355,7.722313022
USA.GA,US,Industrial Processes ,All GHG,1.729926746,1.642906814,1.735110358,2.344953739,2.726817128,3.459411559,3.574225515,5.06111785,5.420920606,5.676629695,6.054716853,6.250207436,6.531177749,6.599939898,6.696577426,6.593978157,6.912080114,7.17337927,7.494986592,8.014244113,6.914345487,6.57288296,7.80949323,7.810512008,8.637422187,8.835251302,8.829143104,8.941358417,9.063241572,9.366401574,9.518841311
USA.GA,US,Energy ,All GHG,139.4664636,131.4062894,130.7240783,140.4137155,143.616562,152.0062554,156.5567824,157.764426,159.3209007,161.8417856,170.4846557,162.7342411,167.5102138,170.8441103,174.8849751,184.8980931,181.5109877,184.8717567,171.1550063,160.3415041,171.0005958,154.9505085,137.8909264,139.6953158,145.1812089,142.6971145,141.7187972,138.9302204,138.7059535,133.496675,115.4777743
USA.GA,US,Total excluding LUCF,F-Gas,0.692513117,0.667555516,0.729646228,0.90292166,1.208902847,1.885243969,2.348113519,2.780062408,3.060004657,3.434240703,3.730519539,3.991617862,4.145333006,4.287840145,4.419009738,4.546078327,4.779540604,5.044771807,5.340873393,6.285598419,4.79265731,4.370214841,5.528558797,5.505238161,6.251581017,6.422670307,6.543521515,6.598835867,6.709505503,6.952615443,7.16006492
USA.GA,US,Total excluding LUCF,N2O,5.402661562,5.829745151,5.893731627,5.646989931,6.661830889,8.190039372,8.414574948,8.059323712,7.8687581,7.446000876,7.13072918,7.333497741,7.378066618,7.511476292,7.557008797,7.09315821,7.060013342,7.096300909,6.741112799,6.563269898,6.329756501,5.928800217,6.066913067,6.171740295,6.197142051,6.43814718,6.125372122,6.090482932,5.985853524,6.251590966,6.088132671
USA.GA,US,Total excluding LUCF,CH4,6.758052744,6.933107546,7.137879913,7.266434983,7.587169217,7.902947389,8.109152113,8.226972738,8.188086169,8.098597055,8.306515673,8.75140186,9.034363287,9.342369643,9.075500791,9.021111998,8.287367851,8.288241631,8.209245164,8.60756398,7.912571833,7.592821553,6.822655817,6.893451641,7.2330705,6.866493039,6.984359359,6.981920273,5.775597923,5.972919539,5.998400118
USA.GA,US,Total excluding LUCF,CO2,138.0403388,129.8753459,129.0723971,139.2014394,142.367307,150.6952427,154.7433474,156.9674551,158.5833134,161.0331064,169.7245767,162.0629168,166.9026746,170.3963953,174.4779109,184.3921242,181.1722302,184.7432864,171.2393195,160.0686468,171.0867603,155.2258489,138.5036349,140.3503147,145.9277389,143.6662434,142.5909778,139.9625237,139.7523735,134.60147,116.7656487
USA.GA,US,Total including LUCF,All GHG,108.7583105,101.0009241,100.4201684,106.9751093,111.1297356,121.6181537,125.9182602,127.7854494,128.7739269,131.3215398,140.1969326,133.6490443,139.133107,143.5288979,147.7632747,156.7983174,152.5175863,155.9981939,141.9114713,131.4756747,139.6801935,121.6449801,104.5237368,105.8293974,111.6861918,108.5895176,108.1876852,106.401866,105.7199346,102.0884192,84.10289583
USA.GA,US,Total excluding LUCF,All GHG,150.8935663,143.3057542,142.8336549,153.017786,157.8252099,168.6734735,173.615188,176.033814,177.7001623,180.011945,188.8923411,182.1394343,187.4604375,191.5380814,195.5294302,205.0524728,201.299152,205.1726007,191.5305509,181.5250791,190.121746,173.1176855,156.9217626,158.9207448,165.6095324,163.393554,162.2442308,159.6337628,158.2233304,153.778596,136.0122464
USA.GA,US,Industrial Processes ,F-Gas,0.692513117,0.667555516,0.729646228,0.90292166,1.208902847,1.885243969,2.348113519,2.780062408,3.060004657,3.434240703,3.730519539,3.991617862,4.145333006,4.287840145,4.419009738,4.546078327,4.779540604,5.044771807,5.340873393,6.285598419,4.79265731,4.370214841,5.528558797,5.505238161,6.251581017,6.422670307,6.543521515,6.598835867,6.709505503,6.952615443,7.16006492
USA.GA,US,Industrial Processes ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Waste ,CH4,3.216500633,3.333471671,3.456840699,3.479118774,3.744493854,4.055143456,4.296855272,4.486347453,4.546178745,4.494516229,4.743925065,5.29929215,5.560336042,5.830900151,5.614390008,5.633442331,4.963401475,4.957712618,5.020273663,5.463890033,4.796696859,4.519600727,3.755507877,3.830262703,4.082213484,3.76163165,3.797640214,3.801446395,2.6357437,2.835041993,2.898731289
USA.GA,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Electricity/Heat ,N2O,0.294279294,0.264129949,0.253876332,0.273944111,0.284963582,0.301762772,0.301719261,0.322510664,0.32337625,0.330014575,0.346269641,0.323728664,0.341684342,0.347422749,0.354472681,0.385297738,0.383707071,0.404035978,0.382404656,0.315574651,0.336925207,0.278584045,0.196137473,0.196605181,0.222450161,0.189249462,0.192441096,0.172020792,0.168199577,0.143649866,0.100317001
USA.GA,US,Residential,N2O,0.017441159,0.018244299,0.019479545,0.025986074,0.02453538,0.024770958,0.025790255,0.021610132,0.019351649,0.019721917,0.022245146,0.015869033,0.016066068,0.01687422,0.017204637,0.012921402,0.011425469,0.012151817,0.013390186,0.019025369,0.020895429,0.019176321,0.016699539,0.02038177,0.021218417,0.008739908,0.008467229,0.007113931,0.009038748,0.008198853,0.0079415
USA.GA,US,Commercial,N2O,0.005783724,0.005034102,0.005804006,0.006662624,0.006657728,0.007106275,0.006488035,0.006725493,0.005559545,0.005984111,0.006698459,0.005779105,0.005062385,0.005058243,0.005461488,0.004699216,0.003921793,0.004048554,0.004314387,0.005064888,0.005537317,0.005268089,0.005208662,0.005719913,0.005931067,0.006313085,0.006466353,0.006123837,0.006380061,0.005819752,0.005936237
USA.GA,US,Transportation ,N2O,1.518376143,1.586032445,1.730828338,1.698727626,1.812498765,1.892904318,1.977407658,2.02440297,2.075783058,2.0402439,2.050617971,2.008317859,1.891146477,1.813022052,1.724763216,1.622860681,1.54522003,1.340016875,1.2374929,1.178173251,1.136597476,1.086741816,0.968585904,0.916107915,0.860730126,0.776391485,0.747047474,0.696292737,0.680155024,0.704819618,0.539444858
USA.GA,US,Industry,N2O,0.228043161,0.22586115,0.223920326,0.226284435,0.228969182,0.241403239,0.241769191,0.258764471,0.242912899,0.242753797,0.236512622,0.20956118,0.305745111,0.219516173,0.234102129,0.222715742,0.22587307,0.21781215,0.179090734,0.168063775,0.19479969,0.197971326,0.191242326,0.19743364,0.212037432,0.225444342,0.226779968,0.215694465,0.219500229,0.224891107,0.214602996
USA.GA,US,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Agriculture ,N2O,3.145354574,3.531956355,3.454809732,3.204815858,4.084649121,5.4991187,5.633571695,5.193119441,4.962883168,4.558938028,4.214638497,4.51615515,4.558586979,4.843778403,4.948144589,4.571262925,4.607304349,4.83195835,4.637983395,4.590399423,4.345288055,4.054477422,4.396826662,4.541357179,4.574060222,4.924776377,4.632135901,4.676560234,4.581319281,4.843254971,4.896341785
USA.GA,US,Land-Use Change and Forestry ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.GA,US,Waste ,N2O,0.193383507,0.198486851,0.205013348,0.210569202,0.219557131,0.222973111,0.227828853,0.232190542,0.238891532,0.248344547,0.253746844,0.254086749,0.259775255,0.265804453,0.272860059,0.273400508,0.28256156,0.286277185,0.286436542,0.286968541,0.289713328,0.286581198,0.292212501,0.294134696,0.300714626,0.30723252,0.312034101,0.316676936,0.321260604,0.320956799,0.323548294
USA.GA,US,Industrial Processes ,CO2,1.037413629,0.975351297,1.00546413,1.442032079,1.51791428,1.57416759,1.226111996,2.281055442,2.360915949,2.242388993,2.324197314,2.258589574,2.385844743,2.312099753,2.277567688,2.04789983,2.13253951,2.128607463,2.1541132,1.728645694,2.121688177,2.202668119,2.280934434,2.305273847,2.38584117,2.412580995,2.285621589,2.34252255,2.353736069,2.413786131,2.358776391
USA.GA,US,Total including LUCF,CO2,95.90508311,87.57051587,86.6589106,93.15876272,95.67183268,103.6399229,107.0464196,108.7190905,109.657078,112.3427011,121.0291682,113.5725269,118.5753441,122.3872118,126.7117554,136.1379688,132.3906646,135.5688796,121.62024,110.0192424,120.6452079,103.7531435,86.10560911,87.25896735,92.0043982,88.86220709,88.53443218,86.7306269,87.24897768,82.91129329,64.85629812
USA.GA,US,Total including LUCF,CH4,6.758052744,6.933107546,7.137879913,7.266434983,7.587169217,7.902947389,8.109152113,8.226972738,8.188086169,8.098597055,8.306515673,8.75140186,9.034363287,9.342369643,9.075500791,9.021111998,8.287367851,8.288241631,8.209245164,8.60756398,7.912571833,7.592821553,6.822655817,6.893451641,7.2330705,6.866493039,6.984359359,6.981920273,5.775597923,5.972919539,5.998400118
USA.GA,US,Total including LUCF,N2O,5.402661562,5.829745151,5.893731627,5.646989931,6.661830889,8.190039372,8.414574948,8.059323712,7.8687581,7.446000876,7.13072918,7.333497741,7.378066618,7.511476292,7.557008797,7.09315821,7.060013342,7.096300909,6.741112799,6.563269898,6.329756501,5.928800217,6.066913067,6.171740295,6.197142051,6.43814718,6.125372122,6.090482932,5.985853524,6.251590966,6.088132671
USA.GA,US,Total including LUCF,F-Gas,0.692513117,0.667555516,0.729646228,0.90292166,1.208902847,1.885243969,2.348113519,2.780062408,3.060004657,3.434240703,3.730519539,3.991617862,4.145333006,4.287840145,4.419009738,4.546078327,4.779540604,5.044771807,5.340873393,6.285598419,4.79265731,4.370214841,5.528558797,5.505238161,6.251581017,6.422670307,6.543521515,6.598835867,6.709505503,6.952615443,7.16006492
